@relation D20
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute dim9 real
@attribute dim10 real
@attribute dim11 real
@attribute dim12 real
@attribute dim13 real
@attribute dim14 real
@attribute dim15 real
@attribute dim16 real
@attribute dim17 real
@attribute dim18 real
@attribute dim19 real
@attribute class {100,701,101,201,200,601,501,401,300,301,302,-1}
@data
696.5844845621776,534.0613596167008,424.79203688088245,156.63770484764717,671.2135200740112,962.3540772697571,458.71337985533324,735.97341620771,972.227064012018,452.30906901344974,619.0658329583297,736.4851260545558,481.0457162494205,432.99177816403443,65.59001160107879,568.2620794885551,741.9601915918736,126.08076782409431,906.1533078522309,832.7730257048873,101
475.6104582010201,564.1901572856099,446.4092154590471,146.25070505887012,671.1044227614152,711.9293117580727,448.0125679146126,731.6547965983799,957.1969945190102,477.26322849376703,776.7255276420718,942.4223373063189,692.9986666485797,211.66942474609274,51.360360127199456,961.7995234007345,383.75202044729275,136.37627603678834,340.0835764417496,47.390310011612755,101
893.2935461006382,550.7907432389976,443.89778739097875,148.2247924943134,667.731801397679,465.38814878502535,452.56414124837676,725.198517599754,961.1444670256711,479.5876687569158,8.341972172261404,867.3402193196449,697.053802016393,283.8460058297959,63.01392304298227,487.7890209661318,534.5927724766933,119.76488956132535,469.9062247063863,915.682682962181,101
451.26297836508434,542.5574938826286,444.41755602572135,145.80289886886936,662.801206085035,153.32136270187112,445.0610462677795,732.9440054926267,962.2555470670933,488.3584251365406,577.7319485464388,161.84663558931857,258.2125711848683,568.2190176225073,48.9736866694394,68.14856621718756,192.93936197761542,133.99486413118274,518.2348458611044,495.2012039825654,101
72.09445852921081,555.506684387699,449.5985461352319,130.4227415184042,674.7060795982728,993.3343268437608,449.72211841722964,731.4306857568287,954.2708463758643,486.86680861315295,458.5473957154447,274.5045410796013,762.3436403326517,256.6494080057599,61.580635725156704,606.0184130662949,943.6836297422464,124.32400598989103,678.0042714655713,853.2017390581764,101
374.3419225308503,538.2491114288855,426.0912835402369,142.11843773429612,666.7215183877349,670.0743928247596,451.92521698211766,737.7059804805564,970.246392974243,475.10169551556845,795.3631026251223,978.0058975428481,5.931093499457307,28.85732512552053,51.7347840019887,937.9330276522944,827.6086941595839,131.35358882903557,903.3817581786974,304.22056508321396,101
724.6035209425241,559.5940338468831,427.2934091962426,146.43957571106571,673.8989999835219,515.184585820464,439.87639042589393,735.2710386354494,972.7053680692171,500.0644985887344,284.9654208256729,813.8318649847945,449.97637627519384,290.63313165821216,46.18488354496392,441.1945411333669,658.3343884804165,115.44600482631775,364.3353244062796,4.789300746244507,101
456.0525313479351,559.3225853478999,420.34270214268093,161.14626640638303,657.1027926414656,222.49621109314245,448.1603828215075,721.1100245592866,941.4588813832268,440.8991998533553,850.9917303615003,635.0734307406108,656.4642473233423,819.9011119121828,59.99318264753279,622.8882038096896,331.7743387914791,135.8680239923988,253.9040293280047,173.97487865628435,101
631.7539292573329,569.268220821293,417.5800986008785,172.32226643208796,648.9604702027112,300.87612562061025,443.63403056298245,708.1469376811928,954.9659640524384,451.6280532100724,640.7780908325981,908.3067032110974,662.051037545392,129.6849483531821,53.681540902286,340.596210826273,249.33184182111833,145.04392397449493,787.4104666396204,163.33093918761122,101
577.3585989385434,574.5131006000445,421.7757501828066,171.50624364858305,653.0063127806029,902.3845478610068,436.32490158534625,704.4630283087433,957.4753003441983,452.2234642029862,978.9356713522199,136.42643167714397,49.61597115517902,522.6187213916779,69.66194249887324,301.7201462518088,520.6239208275306,134.31191566934717,328.4956387134964,530.394850293374,101
374.831022147033,574.9600165477864,435.90046650794915,162.78251568049518,652.0290378929818,125.56176199981451,443.29838410923986,711.8288825848175,956.005101467633,440.5104973127938,997.1372366609094,411.9639440523138,103.87560029872922,441.34732191822854,67.60449418487762,200.19831835688083,261.67998862208975,132.10223726171907,263.21602156091984,847.2189778108241,101
602.133956115401,542.681451105297,424.6085331635806,169.1834423600771,651.5791842612795,383.7944962576483,457.82814950147394,714.0784960897427,957.7469269589374,447.2895952477205,492.1679422674454,279.7806114857816,7.8252027938334745,667.1577742937405,66.51104415205103,410.506082329971,359.9987500555731,148.18403452743078,638.804723933689,739.9699906465603,101
757.2412740790318,536.7893549148537,471.40091859865584,176.01790330585845,675.8684456422819,918.7636483391188,451.4994287807118,730.8019684134181,966.9087541416939,463.2862796365336,856.1300598129459,396.51815471189343,470.25703639397466,781.5851379845747,41.88771040088813,415.0606301316676,352.0004371144575,121.15918961333216,542.1901520306109,130.3630726183175,101
374.7601106886621,526.2372510293662,469.43818556049297,183.836737426188,674.1675831104254,31.544685307547727,458.2806300116681,735.128054123104,959.5320436374086,457.94727442124093,243.6856738793458,418.4843832473153,427.9029085718189,484.2647386446637,53.60053513205409,324.1894835819814,880.8115206739965,121.73291859225048,648.4543103003382,821.5797904583891,101
425.31633299553107,539.0627945267638,478.4203039505207,175.49165321720582,669.0921602758145,329.08575922671946,459.87233536357184,734.1573490004569,949.9997137203819,455.191533525896,292.04374090861216,542.8779737427128,38.86767717871287,514.1402885572472,57.789665273179935,529.8271242921255,685.9632955715967,116.54084711445837,244.56023200600063,371.0275287181932,101
895.8036208864025,540.9929228100033,475.95747083432246,173.1465755790631,667.9164496750334,964.9453028655178,447.85833754140293,734.0240796510443,947.6057798622555,482.1360805736527,840.21774486868,656.7393654794846,529.7861780657087,645.9645156289996,46.073178906809574,58.28700892392813,534.3168586795086,125.19679477067103,320.24615549482536,42.851921763845894,101
902.0548763190593,528.1066386254232,485.2041870745037,172.6537830685802,659.8977824426142,858.6838885024805,453.1746823077656,727.6826955669387,942.7936757920303,466.42675150993233,372.6946051600488,251.2994881139051,380.4928453771579,529.6112274073574,59.692482352297425,578.8053384307367,60.21819605068679,123.18913161127878,291.25556579046827,399.29069290197947,101
25.570177202935863,537.0438030217174,469.9514045605557,190.0868434761932,679.329420403847,541.8068786747216,464.25159886864816,730.2615198065303,954.444447615444,459.0298138645337,151.21821420722802,693.5255435951365,791.1030970329903,344.7615226904718,35.783822890944634,946.8655982689694,167.274454931305,147.06540878155658,271.78887043692566,210.3819537798114,101
731.2860158719127,544.071311717733,478.1376053155744,187.94419592357156,671.0700706791292,361.26216852845505,445.3828048163455,711.6019491191018,937.0596790781221,465.2480384826593,972.3251849751596,801.5602943987058,112.38580280323973,329.5838927093536,31.68576378751371,299.7049238732917,605.2442832947704,140.49415820393375,908.7724956143192,109.75783200034161,101
387.1348904228049,543.1554206360942,475.8427095262913,180.1325080994783,679.1956748688581,119.13734679231635,441.68594958626335,713.746330766183,955.985040498638,454.93775450947726,833.5834571506513,437.0044912906126,772.1823925679107,610.5508962569579,21.98070939474877,668.9199221776303,763.7987163754591,143.43321900220658,587.6366316467647,391.02620718152724,101
482.0077035875875,537.8531745931289,480.45132698636945,162.94985782165404,679.7286958239092,983.4432243956579,465.3704837085484,718.5344909401122,947.7200960092636,478.5396805338141,813.1791123892291,827.4659913509531,613.0380877665068,87.1277475173301,56.00832242163307,330.7031693946202,471.25844508919147,156.91238626356892,846.6172591054612,352.8564872127394,101
350.0958714993436,521.4482670681194,480.52571852132394,170.82476999064565,675.5382632846503,713.2440990128526,444.70008384821756,713.6389055893354,958.1548093180102,463.9987920251284,629.344259408791,403.2089688228887,292.88192810953007,939.4940679400079,49.743170384026044,17.692839636152314,285.44213254015125,136.8355964097718,743.156238831192,513.1974723305667,101
690.3546286547262,520.8799408410936,458.5429805507564,157.04842948525925,661.2641631742284,122.83381657248039,453.54094423629107,729.5561827859308,935.861094761014,464.74828952355915,523.8820050671344,508.6040726796315,656.3014571014164,696.1222792551113,52.817742898660484,442.7737831090757,572.5626933991643,136.34531840467974,573.4915121713964,876.2463000267298,101
777.2245685345895,535.1125537203682,462.38939480637134,157.63463028258352,676.3665165563075,920.0054546656446,449.9819908856102,733.5603076564518,933.343332472471,469.1742372344175,806.7069363758413,205.03960361156416,381.30300267599006,486.9997225481689,45.171914514709364,497.5635664819247,203.15722335313134,151.1648787767407,799.8621085124944,997.9195734806194,101
153.10431538251723,523.647002301867,465.6483002567044,154.63106857959497,675.5559965086468,286.18329480931845,459.3291517706182,733.1992841688599,935.824150212622,468.8295096589902,79.80381171006078,572.1682940778647,773.2456904592436,978.0685395861992,48.76708775051668,876.2783976845537,627.927857010403,150.5138117012566,20.915471325416046,698.3284245961636,101
439.7240125843782,525.3765422553223,465.1925667489895,185.1243397221147,662.5917950580075,382.3646261191291,462.74684683335187,729.5909511823238,960.4976420882986,474.12917002413724,978.1970784454825,126.79334326435065,431.8856993305368,82.1343119102872,45.91398002039932,304.4360597648608,308.57227041341815,152.5204550043589,690.9830676322058,416.35493887078877,101
185.08232812093263,521.9234556917069,478.0778999584255,195.99505773626362,661.7847819454668,249.7179296432722,450.99038196707085,726.6466972322488,968.7752814269323,488.1937625035726,636.8411847643879,92.53149048007714,381.352443836257,828.8752059721511,43.15250492118266,163.64491477903763,739.2031568783749,134.50513506997402,654.4291946905066,718.2317009205893,101
743.5401832276154,529.7469539883286,479.7430718909138,188.78920666508418,676.1491464931166,756.5045481723267,468.78172521442156,726.1956135312349,974.6645215526298,486.1249942371268,646.4665721167929,851.3691799175821,182.41993951440384,277.4606794565987,48.430072890551365,220.4227440986508,989.1223554187078,137.8419263953659,277.18978444319754,84.61744429967443,101
177.95369829929732,536.198435735246,441.55391401139724,199.0861038350519,669.3654691605325,396.4189152765224,458.0696434415393,723.8453240178881,961.4836216646733,463.70479932102404,719.9402065434529,544.2679603554813,177.14351285049378,354.5814432335882,34.603433313962,25.559130684703945,806.0885382537016,151.91514697304513,385.90547178110467,486.01872242048427,101
203.5563839709843,531.4270283750183,444.5074429447275,185.69755191963884,667.5363851065192,256.5946886996041,469.1622020449692,728.6138070742863,972.3972233450542,472.14321783571864,661.605268596421,247.22669291318766,580.0080770011512,589.1314443781831,39.22733641827568,604.881569999119,316.8709954390283,138.03908644531657,314.3956793552204,436.8062906220188,101
826.9626098674319,529.0357725134355,444.038498532348,189.75565231747962,679.4952282552823,800.2662751663324,471.269764504867,731.5139345562565,961.3491150290035,472.894406912997,475.8267083980975,919.5568233371386,336.0314738832815,838.4464490031796,40.054791495695035,68.17422548324959,563.4366356615567,147.23165500476273,516.4105672613828,582.5310685526089,101
917.8240164288311,531.7728037559642,462.5066178950369,150.08680928871064,654.5173534627044,927.9581901563997,446.81363952347505,717.5499789986816,958.4313254308447,486.8251701973034,362.9858566305223,446.1623217747995,944.687887882594,43.058797514339716,49.17244684570535,807.3988738352516,826.0506470271711,149.0625616849513,633.8043356948624,767.0400574793501,101
9.297328635031521,536.4312628957136,460.1836943177315,152.2126801879157,638.0987326611581,407.394556024243,433.3202159239294,718.1721148067505,942.6977237098507,481.5520499558889,738.5065630745269,318.5364174681898,893.186780686687,547.1638337544391,59.38097898253263,513.8128217108097,373.31337174281833,148.77740835602373,980.6085955269161,801.2569370320788,101
353.2123980456232,539.1280882786981,476.2502753058088,137.0035039219251,639.2215291943257,623.6763746701924,442.7065973593654,709.3370417954103,956.7814590363045,476.5317774286691,715.3130598569431,237.53567921804552,990.0184392740811,921.1703661938963,62.55719999274146,206.72646629615576,920.0261876223941,143.02281116671853,697.7509270413675,587.9907269050407,101
26.502799551833544,529.93382640924,474.91170621480364,143.5394900340021,637.6681785424337,920.5971829393843,436.676033743237,710.0414916984003,947.1956845457216,476.0321429978092,770.5980112967636,885.1207903465281,563.8284513579841,247.59738183584867,46.88298815596288,121.48513142856876,228.65961878204132,152.59050300334704,462.4300942881049,829.6132965245602,101
213.15854039630432,524.2082599757683,457.8694271227341,146.3447276077358,646.7552850776459,784.9975683912706,453.4439716695694,724.0307571929795,952.5279325103215,489.05656753676413,809.7083552605703,86.92895193701011,443.1219633705644,383.9692349741893,39.43150916455241,75.89953874357779,12.597516579440526,159.1389612903083,278.13871289743287,231.21353331543537,101
700.8493231178277,523.2126653875006,462.87917001386523,175.71322899745672,659.4239394875417,840.9287773895977,442.2945410193307,716.0718522170476,971.9572065262038,479.21059190457765,623.12813885116,927.0560108308048,238.12599928024258,701.7014516242015,59.71580344703828,264.01051852109094,196.40744727871672,151.90586600803832,701.7496018405905,866.0909102666121,101
20.91098427957605,524.657720200589,458.4522728412296,165.33509568153218,645.8351558152328,297.55856514530086,458.9794754165494,709.0305891028728,969.0094001481511,467.10364219471984,348.6251259728533,158.0919277146472,689.5427781616503,488.02322744898663,66.37943872541886,732.3212877070395,3.395786051966443,154.17882220395575,379.3963921339726,857.2228238316975,101
27.541968678415184,530.4049659730381,475.98436900183253,163.93516731556278,655.0446625141645,640.4224136605826,462.6825937465313,725.5552761772693,977.6969336576428,470.1989209929141,932.0735145162301,330.49736565286,14.777926737317593,555.4615349660966,61.114349581234976,377.6489672714557,646.2797439513862,140.49053876014145,123.42106948955589,275.1121791389396,101
627.775765153214,527.7393838226892,468.54801440982806,162.22990584600373,640.5622755917398,375.1454963154591,463.44702329657264,711.7335391293961,965.4927675040182,479.353024011285,541.6203547732256,978.7566033901429,560.408259703013,452.74576343137596,55.2595516138575,515.2525977896667,177.63900352120697,157.9743184717417,425.65239028929903,752.7612397641257,101
377.83012353938375,530.7224503401208,474.3981780100953,171.79182951530862,649.4888433855655,911.979290298774,455.8800590958304,711.3263688392041,975.8530340088133,471.9560169043688,931.9701017940247,117.79287318928489,2.260442440357391,813.2606534770817,57.656823503155415,834.1246678154002,240.50619124609807,154.62067652691925,956.4577180070561,672.9898896764792,101
494.74163578152695,552.8404839920298,446.00011733396104,150.6033394114412,683.936587734934,765.1415726038348,468.9781733511756,739.8577560801592,951.7985034015077,470.82644154029737,126.83968050172989,839.2772033935776,57.31906981935775,150.39679729387322,71.0206644625705,667.3119371508177,892.0394388832192,144.59537416277254,269.2862039402476,250.79152200862754,101
526.7934200680257,539.7193749062654,423.89015107774526,158.8986840033834,653.3514196026885,176.61621351808344,465.7720788048744,723.8459158248857,946.5322733187601,453.67029450800015,399.94928921764586,628.8635806322288,705.5399095938999,666.7901081500432,66.08014421608455,862.4165364924056,932.55553472702,151.45586307612007,542.6143391674229,276.7953687617869,101
574.7285255638145,548.0036978269322,430.4064323077042,132.2503512005425,665.1447869130727,474.3156951797414,454.5069827631074,726.2131188768027,956.8259969040678,464.7836850773596,953.6728073947313,4.652394577386976,453.56314803913887,632.1629276827201,48.278920195589365,729.1931570360507,619.7890726520702,127.41205698000769,706.3878474574026,729.1897156355649,101
69.44270221650461,543.4758953312836,474.1616504582113,158.54613938135003,666.4977067126305,861.7241413527196,455.87192484654946,726.6503536446154,948.0287273639507,486.7573396009756,373.6654232958891,50.7997302219183,448.51473897030013,713.7044659916517,44.61505765888505,624.9821188495146,836.0803276565081,131.21663593282614,372.6188156549605,827.7696764831801,101
65.78542131394784,52.7367417783603,543.7508622680349,854.1873121584274,153.96059003966187,746.2476920923095,742.3374409150556,539.5676885055206,140.03264209846296,739.3881739336707,559.9708910374463,424.3901925229833,841.3713707587905,566.3958285867776,436.0767371561195,843.7599550605792,860.6598317701124,345.9856981178538,943.785208178144,243.52907370644664,200
68.8936874091087,51.649980726664474,547.7766085776445,856.1713468759636,163.2726256836223,739.3688344472297,736.4126920382657,705.4686177999263,140.12919107265046,739.5267694901027,549.9863181380728,408.3511510086011,850.2308670866453,392.2474100088159,318.8550498428946,847.0172105549409,867.4508702465446,348.90779796978376,953.7118683665215,237.71114697125293,200
69.7265203598003,54.80116372618383,548.29553058318,860.3377904456876,157.90073988013972,739.0926062449472,738.3680775884183,728.570647848232,136.87539740415605,733.2217160037867,569.3444737017027,495.67574117211024,848.9134285275697,901.200252900224,75.140191427032,853.2652790078365,869.6088033628531,341.0476044064888,950.3910923341697,249.76079217834334,200
69.17337227589503,45.999864191772424,551.0615835794881,853.2997663950288,153.2425001072119,741.8017505212218,748.8721099474153,365.772984388619,138.57832235505464,740.8507621445974,570.8124769282381,744.5609483381713,835.8138609083379,968.8032661986153,220.4747436520861,835.759342616131,868.1756338160235,351.1519881118293,949.2635557752818,244.35805733280694,200
69.79576872010546,46.922325856008875,541.3241848402489,850.6142222536449,155.05981718887577,737.0112035918658,742.6574289557477,797.3953822163328,138.8700032107254,736.209246862539,540.0519011862112,821.0389306453717,842.8077552085651,405.22421458012184,147.19523758678244,847.7076292578536,867.551332165964,354.0980530318294,953.2014892760146,232.08330476077327,200
78.84899609232257,45.74496351913973,541.5419000927935,860.2029733425813,159.85168521332267,734.620359002164,730.8154646504677,914.846561107265,128.31071970160946,736.231486949028,541.6704880784322,706.9761902222307,852.3036896990376,1.5849307135823443,545.9724091037388,831.469556894538,871.1932882101081,342.87973439155263,949.5238595640672,238.6048392601686,200
66.46052223720366,54.97918395826631,551.9945887754118,861.6496916428022,157.0175364077089,728.86536685325,731.8319026855519,317.958857457152,138.85238965274397,735.6969577640118,557.9200344536895,119.76882658380438,843.8287363867477,979.5812488458611,412.1405355806224,846.8764092019399,865.8202293457118,344.06293230437007,947.3115983340873,234.60069422509747,200
63.38156767451634,46.79721036316323,549.7592672685422,858.8011978274224,160.7005104046315,755.5835742736314,749.9987579078588,422.8625866670728,141.2942772399451,744.5331003072104,551.6523710488917,468.1775398469965,849.4572299195972,384.4790419084126,422.7029840925088,840.1316449979704,860.4428302688568,339.4036662997891,944.8550880284798,250.6137509080263,200
64.24199817011872,58.73369463137128,533.2074769998643,852.0653934432519,165.5355623459558,738.4862442987845,745.7496901001491,6.838385388799884,142.36648713571418,735.2342169443411,550.2290064047834,219.59599066303414,846.3178217847792,590.7753576879661,539.5055449115004,840.9108815108732,851.317633624452,349.44986243745234,951.1410955637474,247.68589069362042,200
65.32203212493937,45.764067779310366,554.5619216155693,849.7661429691535,158.72907395011728,744.3471498108244,730.9894188021328,839.5473258580855,150.45778357275566,734.0978706869718,560.8316529246897,629.2641219777513,846.0663645261428,82.95501038290809,145.89794967658875,843.7969275694632,877.3046779453794,339.3965825825937,958.1168102846784,246.40807160625513,200
66.86931551484581,39.22431410969432,549.0424369945949,863.7941572102353,155.59500478174363,728.9422465088807,736.6102335116656,314.0303969933027,115.80433705292707,748.4534424765841,552.7160181603618,478.2416062897091,845.5852409080727,714.0677953911535,947.0570178693735,843.8973831454657,862.5177119266991,349.4049912276587,941.2432781017875,234.44430464983077,200
71.21973776786922,46.575703401028306,558.4729018652002,855.5486242888168,161.61119969853274,723.7781390411549,736.9855803047554,242.707492200522,131.93542315904315,729.9611518338446,560.9618684013585,259.4351163270069,854.2036198577633,855.8243136875345,813.0376601922414,847.7739332823734,877.5336765328173,349.53695523045553,955.9930147814797,227.1939486085716,200
59.9797223110544,31.025594698131954,554.100380922726,857.8141649661844,161.9836232660422,724.1133619922781,743.3377437119191,485.19470506110497,122.38269910150508,737.3257110644748,559.5562139003176,404.5975151481413,840.108057441869,575.3626442220835,768.6871033422666,846.9439829720562,868.3499006348313,346.3465993858641,947.2395916629765,237.23025384824723,200
62.934401007080936,43.833165389420934,556.2958660569042,859.6684291016788,154.59666375782413,732.5808371774278,742.1467213183965,892.8596461931432,133.95976939956608,734.8686967326468,578.6990849384588,52.471681542222036,837.3477964152988,762.9587590948481,944.30045422999,828.9990502413385,857.2882831401996,357.5501766926602,957.4261884069192,239.2616427598048,200
49.78865596852505,35.86917118617568,556.418675108769,852.7587124566554,157.10095083198752,722.6220936844821,739.7818895243429,13.764320540731067,129.61900963535624,730.0877822459031,556.989448475183,731.5795629559462,833.3903185560656,621.1699721482051,426.38120552363443,840.6937726703995,872.3002178761293,351.68397489405544,955.6127857564109,234.59663696375011,200
41.30958238609652,42.08661983421709,549.7133491292991,855.2686696368999,161.49766860442537,726.6398819083047,742.8533239330886,53.70961245049721,137.92510702785773,731.3109142856609,560.1654502211486,507.5807725870266,837.0512460724631,466.0221130168306,283.6383406852041,840.6536334413182,864.9589058668117,357.4292251581263,960.3132469337667,239.7620140801452,200
75.92916064704366,44.47194593374145,553.4319072835243,860.334972147102,151.59635299952654,723.0037116830534,742.8315709580509,447.53457176961484,109.48368997908848,753.2095135772349,562.6290411682428,850.6539389802075,848.3164429676604,878.4196154579043,188.4589067732272,833.8906737811142,870.2511864955428,358.72923709040583,945.9510231081061,228.87912427092658,200
51.431266330190766,35.62518190592389,551.6342678410385,857.2190418332146,165.01066325121644,728.4166081337133,747.7254623285073,179.97532879828236,133.39475373133888,729.7064737991009,576.541539717243,668.7154659371356,842.6917508829863,290.48638172158536,368.6467654042895,841.6011175387611,882.6413804508047,355.7260862470713,953.0240142833386,229.44673116212005,200
65.90797580356436,48.36294833488098,565.6476369171867,861.1747491962662,156.41361106405762,732.0571317951752,743.2603746002296,967.4806434579343,151.12236956478566,728.3647951879952,573.147393765864,754.4700088975368,835.3485514371556,789.7794653915413,900.6281327845198,845.1091228355132,863.0830771948388,360.0414774172415,949.3815759063584,231.1314134215205,200
69.47431518562955,50.8017678122542,550.3071791806537,854.9297598430785,152.23564715249805,732.9686826907093,742.74543022865,879.1474787982382,141.32569956583265,738.3316254747459,570.3619495744956,757.1805618593012,834.1305526131828,568.224266128555,206.25839003125856,834.2281492375636,854.7534698007369,365.3713878135229,951.5128539220382,228.47555465563698,200
69.8078267251243,39.543605838347474,559.7222633702031,851.6136889128627,163.64510633020757,739.7745824417269,745.7610852773894,658.5011732326437,143.6255003563389,730.597885330543,574.7607233400355,452.11601436029036,832.4650585282058,363.5416007453046,559.6001332136983,820.170533244802,866.0115428487953,356.63870789379894,953.2807228842664,240.75666186103348,200
76.97726603081877,46.11793465859099,559.0343007451146,859.8796577251146,168.78886919164057,734.8952815169866,738.0199348139993,173.22157614776944,152.89171316631138,725.1684457542488,561.3988390278678,541.7164675148125,849.6695270426587,46.38062510799856,118.69313207149312,839.2684270039668,856.4901975754241,350.97068149145576,950.5808052437151,224.51052869102307,200
48.486585865028324,45.833458907352615,555.5972710045174,858.9464005550519,170.8782774595945,726.9361887908972,740.864649948013,37.70474998862505,138.15003610231273,737.6246373141435,597.4098562290102,500.332993146418,839.5915547218225,123.94648901699057,971.6276299391373,855.8841594870793,875.1905392090063,351.68569437036064,946.8572886968581,229.87062750905093,200
74.28947866070601,51.908398432037785,552.6905431354351,851.4983888232763,161.78061848317145,729.9514597185496,740.4560290948962,732.2150069150828,148.73263645506066,724.5800762051533,554.7264654392687,203.72851010675507,852.736862549863,478.8242373936912,806.661376523941,847.5489730511841,848.2839207605829,356.00326373781917,958.5365202581994,228.35522773418165,200
58.92924720833419,38.68828710114267,557.0715613354939,864.070235918777,165.91142621761603,728.6900908093269,746.2945281694706,207.93931584479185,133.6623856382292,727.0123281565621,606.3323675456767,657.3509549809286,846.0334330425703,829.8597847689447,853.746490301072,857.5703308130542,870.8972757319509,357.6359938108591,953.6426913073877,231.25096498179053,200
69.41458472743204,38.61526492598246,552.0719442060015,864.3526860904949,156.6724026718134,725.9849522595376,748.6699199664668,471.2218713141035,140.48500687774697,744.2765430290704,584.9087361765904,869.2954042303635,831.3308867590802,592.4963350620527,729.1265346009241,834.1556009211399,848.5214668766655,362.8286758693031,955.6944240119675,245.6499425106142,200
80.68672157554501,39.520902189463094,552.4903037697084,852.2193717372401,153.72521473606335,725.9732105743828,749.821760548896,861.5009631667762,95.6683716280352,764.2170947675238,572.0409187022827,734.6562943468942,846.0385415772961,703.5292211580017,379.40496868420746,824.5586895809189,867.8181575309619,366.5890339131406,950.579909813555,233.4061251048836,200
43.8964897611472,38.88258270733005,543.5968367300235,851.4058767742752,168.26798170688795,729.1000884287038,740.7333152459995,699.8199219003764,130.86220017145186,741.428139578103,588.2895255791198,675.6395965483273,846.6972201366574,205.26761599865884,699.3549442432593,830.6352210177137,879.9367258311081,362.59068677814366,946.3923232317843,222.36655299607764,200
69.47321491980243,41.2712175549496,555.0741604770994,851.8295330722991,172.51628241512313,739.9215340265799,738.587687372516,593.9661912263068,142.17467550027033,729.2541916405353,552.4391447975338,663.1294189701683,850.7883269042802,823.1388393024947,874.3377367951352,851.3089778825909,865.8488646524866,359.45629369560555,953.5154751793463,223.50721695525027,200
74.53173110971231,37.83352303469202,545.66381926202,850.3674850953894,158.08765899928747,728.4724001089144,734.4941095439327,461.5823858202817,103.62131198927979,761.659074630653,555.3288321016983,527.7021300538835,853.9212001009514,851.5879112041441,354.35931763612274,834.3504643306412,872.3889068987968,365.0345499727978,949.1884129157562,232.64487173625517,200
61.83535028653083,38.12348091275667,546.2109018064419,859.6100716953218,161.01351601821588,721.6759530598802,754.01009361969,526.1461087571274,152.7994107653215,724.185955836182,589.1379296519358,450.4855511129827,833.7317572451944,652.9370366842412,734.7932881145023,836.4110644796531,891.6697602509275,359.1243709270256,951.0973867619599,226.88589825509874,200
52.98299872049657,44.83739028969963,548.9546939691967,858.5510856097478,161.42890905812212,725.460524045851,738.9795192254217,498.2000119880147,142.8550293019611,753.8303250386488,598.4152250143558,31.307400118164797,838.3997242132699,58.936408373511995,664.9828589838044,822.0571092488791,874.3960234181644,356.58549218662745,942.3428590583442,224.3695422528302,200
44.299951027110424,38.958087959767184,550.4459580037944,853.9042718427597,166.58060153805138,730.1801346789006,746.7542748678048,480.28462723192376,133.5415799426175,742.1202524123819,592.0355118417975,694.2767437763233,846.7899941358173,589.6761723943642,730.3984878898531,814.8416951537808,888.595493269554,354.43298084289694,943.1034529525599,231.42361020658478,200
49.521920105317875,29.370773808452775,550.1350171793773,859.9520409590126,165.49287097060827,731.4786249974478,742.842004906724,660.1176026987944,126.00293454029092,736.5925272561589,589.816781489547,161.21846200372346,842.9713813242344,97.99427724842191,610.6898355102651,826.4115749288684,872.4694293070579,357.58559162478235,955.584532891248,229.17786255113384,200
65.96030442597144,45.46694914334185,557.4821582891849,856.601770744003,161.405568857717,729.4677109800602,738.3226018030125,22.09403947222488,153.5628306771665,740.7196671285103,548.7987571404034,951.1766324233721,853.9359293011893,864.0543022801334,416.4714465018351,861.1619460453883,860.5676124492855,359.52006031512053,953.9192059747866,219.2818303620523,200
42.082329804754586,30.013719549084755,552.9456452042605,861.7968746886478,168.21191630312256,731.4426783418251,754.3452371106077,756.6686935766614,132.71414077664537,721.6778783555151,570.5180758313755,742.7407946022007,848.1691102464722,592.2146475529206,772.7413874830205,846.5120079998075,890.3878061980046,351.20003766131254,948.3822487516305,224.53505168254767,200
51.932536105944166,34.13532993962342,551.8545088650088,857.2098737630549,159.52466102446434,717.2598653303876,747.7032146534967,480.36411277763,139.63302046884476,732.4065179363214,593.2427878899779,103.22400395418741,839.9139655356212,605.968351408775,62.81567149563938,827.9031661684483,901.755985033487,348.6576996690657,955.9881215924536,230.75795440383035,200
46.43699462589193,32.49992402909513,558.3141438585114,861.8767414764129,155.6054491521077,722.356306379473,745.8813252385437,446.5225702593885,165.64322466660616,720.9294330660949,584.7349248009881,568.2054620342943,838.7546436855786,909.9331773064966,869.2816522722327,833.0557598894454,874.3991857770583,348.5307509590221,947.8500034490745,225.95903076852184,200
50.190167581938525,35.29990469679987,553.3542160522608,861.5974039530416,169.32920199004477,728.1742743760534,750.0044731481096,301.48989049180597,167.79111370407608,711.4504765007507,601.292490328914,554.6508159936218,834.7031314603456,369.5989008453385,699.9697515201311,844.0694796243405,899.8795092026712,353.26722777245425,943.2159636110993,225.14984986603423,200
47.646259428825076,31.080962353440555,559.5560587373026,855.8619163179437,165.93595898975988,735.0907623974997,747.1590271460121,331.86071985231047,148.15104864834706,714.6124082776582,559.1640030117951,725.6782134655949,841.7489441536912,399.65361926804275,773.4215542651194,860.151977734266,899.9876728927516,355.7288840249462,951.9469452505314,232.89122465223585,200
